epoch,loss,mean_absolute_error,qmax
0,0.0652393326163,0.00893204472959,0.0293380133808
0,0.0639034807682,0.00764559675008,0.0186456926167
0,0.0629504621029,0.00339031801559,0.0229596886784
0,0.0622820295393,0.00603742338717,0.0158436950296
0,0.0615734308958,0.00548255350441,0.0333586260676
0,0.060970723629,0.00571546889842,0.017597546801
0,0.0604425892234,0.00664631323889,0.0189950317144
0,0.0598847903311,0.00456295115873,0.015165428631
0,0.0594159699976,0.00527342734858,0.0107156615704
0,0.0588947534561,0.00230254605412,0.0136136915535
0,0.0584408007562,0.00311919418164,0.014004948549
0,0.0580003224313,0.00300677656196,0.00969526544213
0,0.0575683712959,0.00346762058325,0.0157477725297
0,0.0571478269994,0.00271220784634,0.0118007287383
0,0.0567377023399,0.00357837881893,0.0134833650663
0,0.0563569776714,0.00536503642797,0.0190876107663
0,0.0559291578829,0.00234302389435,0.00910465233028
0,0.055584680289,0.00594431068748,0.0140351196751
0,0.0551678240299,0.00330566731282,0.0125877559185
0,0.0547786988318,0.00272671249695,0.00855118408799
0,0.0544037036598,0.00258933380246,0.00638146419078
0,0.0540299713612,0.00205317861401,0.0127034727484
0,0.0536626391113,0.0018290951848,0.00786530412734
0,0.0533036254346,0.00200928677805,0.0132778687403
0,0.0529406145215,0.00196122331545,0.00846470985562
0,0.0525855496526,0.00192790792789,0.0110517805442
0,0.0522315390408,0.00164554512594,0.00722117954865
0,0.0518820099533,0.00167760113254,0.00668281549588
0,0.0515314824879,0.0013204870047,0.00673806574196
0,0.0511905141175,0.00213912059553,0.00358077557757
0,0.0508490540087,0.00259396177717,0.0107626952231
0,0.0505089387298,0.00222455989569,0.0049881497398
0,0.0501643903553,0.00164968031459,0.00577869219705
0,0.0498345643282,0.00295440317132,0.012371847406
0,0.049494240433,0.00170171144418,0.00750479288399
0,0.0491607375443,0.00131846952718,0.00757916038856
0,0.0488300696015,0.00131808884908,0.00386082846671
0,0.0485081076622,0.00244810036384,0.00853074155748
0,0.0481760576367,0.00128738791682,0.00504594901577
0,0.047852165997,0.00124867318664,0.00699047092348
0,0.0475287549198,0.00118250120431,0.00632445700467
0,0.0472142025828,0.002206080826,0.00644612777978
0,0.0468882918358,0.000575410318561,0.00389013672248
0,0.0465750917792,0.00173373357393,0.00439124321565
0,0.0462599955499,0.00178719707765,0.00694081839174
0,0.0459488965571,0.0019720424898,0.0053473720327
0,0.0456314757466,0.000706140010152,0.00527379894629
0,0.0453215390444,0.000824370945338,0.00398591393605
0,0.0450130552053,0.000758814217988,0.00313496636227
0,0.0447076484561,0.00130635569803,0.00417850958183
0,0.0444020442665,0.000991161214188,0.00459205405787
0,0.0441036224365,0.00155321450438,0.00526742264628
0,0.0437964722514,0.000771728693508,0.00519566843286
0,0.043496593833,0.000903439358808,0.00381004018709
0,0.043198030442,0.000776927918196,0.00284751807339
0,0.0429013818502,0.000830707198475,0.00547432759777
0,0.0426112413406,0.00138862314634,0.00601066183299
0,0.0423136167228,0.00100429856684,0.00278082233854
0,0.0420209616423,0.000700233387761,0.00459101516753
0,0.0417330339551,0.00147542438935,0.00638377619907
0,0.0414420440793,0.000606890127528,0.00313420500606
0,0.0411552116275,0.000625848537311,0.00460451142862
0,0.040869385004,0.000368016510038,0.00279408460483
0,0.0405859798193,0.000721928081475,0.00253900745884
0,0.040303517133,0.000464095937787,0.00227319286205
0,0.0400230437517,0.000495638174471,0.00278250919655
0,0.0397442094982,0.000641576654743,0.0036702118814
0,0.0394668728113,0.000675310730003,0.00406515784562
0,0.0391906797886,0.000391092093196,0.00263657327741
0,0.038916811347,0.000611142488196,0.00284332316369
0,0.0386443175375,0.000632066803519,0.00367106706835
0,0.0383727140725,0.000273928657407,0.00354383676313
0,0.03810428828,0.000717733346391,0.00275205331855
0,0.0378356054425,0.000495969550684,0.00247602933086
0,0.0375692434609,0.000540880428161,0.00213786354288
0,0.0373044461012,0.000478961184854,0.00346262031235
0,0.0370409414172,0.000352678063791,0.00228620856069
0,0.0367802605033,0.000754943001084,0.00398672837764
0,0.0365193597972,0.000552814744879,0.00256964052096
0,0.0362609997392,0.000648552901112,0.00237175519578
0,0.0360035188496,0.00036630599061,0.00261311838403
0,0.0357481054962,0.000426588609116,0.00398116372526
0,0.035493850708,0.000194594045752,0.00225684023462
0,0.0352413915098,0.000216466767597,0.0025199544616
0,0.0349905565381,0.000351041526301,0.00209889234975
0,0.0347410477698,0.000235936284298,0.00241145980544
0,0.0344940386713,0.000779842375778,0.00329275988042
0,0.0342478081584,0.000501687987708,0.00171559571754
0,0.0340018644929,0.000199132729904,0.00221303175204
0,0.0337585546076,0.000312490592478,0.00222931709141
0,0.0335165783763,0.000200856113224,0.0023020231165
0,0.033276360482,0.000364272855222,0.00233291322365
0,0.0330372899771,0.000244974566158,0.00185160920955
0,0.0327997989953,0.000177025765879,0.00222495757043
0,0.0325638800859,0.000259706634097,0.00250050541945
0,0.0323294177651,0.000247523072176,0.00179931998719
0,0.0320964939892,0.000403739832109,0.00191382528283
0,0.0318649448454,0.000449632818345,0.00207530311309
0,0.0316346660256,0.000245179602643,0.0021872012876
0,0.0314059406519,8.90979208634e-05,0.00192989455536
0,0.0311787966639,0.000276425707852,0.00198175152764
